item id,rating,movie title,genre
922,3.823529412,Dead Man (1995),                  Western
923,4.155172414,Raise the Red Lantern (1991),        Drama          
924,3.4,White Squall (1996),  Adventure      Drama          
925,3.323529412,Unforgettable (1996),               Sci-Fi Thriller  
926,2.702970297,Down Periscope (1996),     Comedy             
927,3.166666667,"Flower of My Secret, The (Flor de mi secreto, La) (1995)",        Drama          
928,3.115384615,"Craft, The (1996)",        Drama   Horror       
929,2.7,Harriet the Spy (1996),    Childrens Comedy             
930,2.7,Chain Reaction (1996), Action Adventure              Thriller  
931,2.157894737,"Island of Dr. Moreau, The (1996)",               Sci-Fi Thriller  
932,2.925,First Kid (1996),    Childrens Comedy             
933,2.428571429,"Funeral, The (1996)",        Drama          
934,2.926470588,"Preacher's Wife, The (1996)",        Drama          
935,3.285714286,Paradise Road (1997),        Drama         War 
936,3.9375,Brassed Off (1996),     Comedy   Drama      Romance    
937,3.405405405,"Thousand Acres, A (1997)",        Drama          
938,2.88,"Smile Like Yours, A (1997)",     Comedy         Romance    
939,3.6,Murder in the First (1995),        Drama        Thriller  
940,2.34375,Airheads (1994),     Comedy             
941,3.065217391,With Honors (1994),     Comedy   Drama          
942,3.488888889,What's Love Got to Do with It (1993),        Drama          
943,3.475,Killing Zoe (1994),                Thriller  
944,3,Renaissance Man (1994),     Comedy   Drama         War 
945,3.925,Charade (1963),     Comedy        Mystery Romance  Thriller  
946,3.147540984,"Fox and the Hound, The (1981)",   Animation Childrens              
947,3.235294118,"Big Blue, The (Grand bleu, Le) (1988)",  Adventure            Romance    
948,2.166666667,Booty Call (1997),     Comedy         Romance    
949,3.338028169,How to Make an American Quilt (1995),        Drama      Romance    
950,2.9,Georgia (1995),        Drama          
951,2.820512821,"Indian in the Cupboard, The (1995)",  Adventure  Childrens     Fantasy         
952,3.177777778,Blue in the Face (1995),     Comedy             
953,3.318181818,Unstrung Heroes (1995),     Comedy   Drama          
954,3.545454545,Unzipped (1995),       Documentary           
955,3.408163265,Before Sunrise (1995),        Drama      Romance    
956,3.608695652,Nobody's Fool (1994),        Drama          
957,2,Pushing Hands (1992),     Comedy             
958,3.785714286,To Live (Huozhe) (1994),        Drama          
959,3.46875,Dazed and Confused (1993),     Comedy             
960,3.24,Naked (1993),        Drama          
961,3.617647059,Orlando (1993),        Drama          
962,3.130434783,Ruby in Paradise (1993),        Drama          
963,4.292682927,Some Folks Call It a Sling Blade (1993),        Drama        Thriller  
964,3.333333333,"Month by the Lake, A (1995)",     Comedy   Drama          
965,3.666666667,Funny Face (1957),     Comedy       Musical      
966,4.192307692,"Affair to Remember, An (1957)",              Romance    
967,3.166666667,Little Lord Fauntleroy (1936),        Drama          
968,3.722222222,"Inspector General, The (1949)",            Musical      
969,3.8,Winnie the Pooh and the Blustery Day (1968),   Animation Childrens              
970,3.25,Hear My Song (1991),     Comedy             
971,3.676470588,Mediterraneo (1991),     Comedy            War 
972,3.178571429,Passion Fish (1992),        Drama          
973,3.5,Grateful Dead (1995),       Documentary           
974,3.03125,Eye for an Eye (1996),        Drama        Thriller  
975,3.159090909,Fear (1996),                Thriller  
976,1.833333333,Solo (1996), Action              Sci-Fi Thriller  
977,2.693877551,"Substitute, The (1996)", Action                 
978,2.518518519,Heaven's Prisoners (1996),             Mystery   Thriller  
979,3.2,"Trigger Effect, The (1996)",        Drama        Thriller  
980,3.181818182,Mother Night (1996),        Drama          
981,1.75,Dangerous Ground (1997),        Drama          
982,2.8,Maximum Risk (1996), Action Adventure              Thriller  
983,2.4,"Rich Man's Wife, The (1996)",                Thriller  
984,2.863636364,Shadow Conspiracy (1997),                Thriller  
985,2.863636364,Blood & Wine (1997),        Drama          
986,2.565217391,Turbulence (1997),                Thriller  
987,2.5,Underworld (1997),                Thriller  
988,2.313953488,"Beautician and the Beast, The (1997)",     Comedy         Romance    
989,2.84375,Cats Don't Dance (1997),   Animation Childrens        Musical      
990,3.090909091,Anna Karenina (1997),        Drama      Romance    
991,2.24,Keys to Tulsa (1997),      Crime            
992,3,Head Above Water (1996),     Comedy           Thriller  
993,3.515151515,Hercules (1997),  Adventure Animation Childrens Comedy       Musical      
994,2.285714286,"Last Time I Committed Suicide, The (1997)",        Drama          
995,3.161290323,"Kiss Me, Guido (1997)",     Comedy             
996,2.5,"Big Green, The (1995)",    Childrens Comedy             
997,2.125,Stuart Saves His Family (1995),     Comedy             
998,2.5625,Cabin Boy (1994),     Comedy             
999,2.8,Clean Slate (1994),     Comedy             
1000,3,Lightning Jack (1994),     Comedy             Western
1001,2,"Stupids, The (1996)",     Comedy             
1002,1.875,"Pest, The (1997)",     Comedy             
1003,2.25,That Darn Cat! (1997),    Childrens Comedy        Mystery     
1004,3.111111111,Geronimo: An American Legend (1993),        Drama          Western
1005,3.681818182,"Double vie de Véronique, La (Double Life of Veronique, The) (1991)",        Drama          
1006,2.826086957,Until the End of the World (Bis ans Ende der Welt) (1991),        Drama       Sci-Fi   
1007,4.127659574,Waiting for Guffman (1996),     Comedy             
1008,3.378378378,I Shot Andy Warhol (1996),        Drama          
1009,3.375,Stealing Beauty (1996),        Drama          
1010,3.25,Basquiat (1996),        Drama          
1011,3.225806452,2 Days in the Valley (1996),      Crime            
1012,3.53,Private Parts (1997),     Comedy   Drama          
1013,2.289473684,Anaconda (1997), Action Adventure              Thriller  
1014,3.06122449,Romy and Michele's High School Reunion (1997),     Comedy             
1015,2.833333333,Shiloh (1997),    Childrens    Drama          
1016,3.459854015,Con Air (1997), Action Adventure              Thriller  
1017,3.24,Trees Lounge (1996),        Drama          
1018,3.1875,Tie Me Up! Tie Me Down! (1990),        Drama          
1019,3.967741935,"Die xue shuang xiong (Killer, The) (1989)", Action               Thriller  
1020,3.885714286,Gaslight (1944),             Mystery   Thriller  
1021,3.815789474,8 1/2 (1963),        Drama          
1022,3.4375,"Fast, Cheap & Out of Control (1997)",       Documentary           
1023,2.580645161,Fathers' Day (1997),     Comedy             
1024,3.6,Mrs. Dalloway (1997),              Romance    
1025,2.931818182,Fire Down Below (1997), Action       Drama        Thriller  
1026,2.5,"Lay of the Land, The (1997)",     Comedy   Drama          
1027,2.666666667,"Shooter, The (1995)", Action                 
1028,3.040540541,Grumpier Old Men (1995),     Comedy         Romance    
1029,2,Jury Duty (1995),     Comedy             
1030,2.25,"Beverly Hillbillies, The (1993)",     Comedy             
1031,2.285714286,Lassie (1994),  Adventure  Childrens              
1032,2.875,Little Big League (1994),    Childrens Comedy             
1033,2.78125,Homeward Bound II: Lost in San Francisco (1996),  Adventure  Childrens              
1034,2.518518519,"Quest, The (1996)", Action Adventure                
1035,3.161764706,Cool Runnings (1993),     Comedy             
1036,2.75,Drop Dead Fred (1991),     Comedy    Fantasy         
1037,2,Grease 2 (1982),     Comedy       Musical  Romance    
1038,2.823529412,Switchback (1997),                Thriller  
1039,4.011111111,Hamlet (1996),        Drama          
1040,2.6,Two if by Sea (1996),     Comedy         Romance    
1041,3.193548387,Forget Paris (1995),     Comedy         Romance    
1042,3.142857143,Just Cause (1995),             Mystery   Thriller  
1043,3,Rent-a-Kid (1995),     Comedy             
1044,3.225,"Paper, The (1994)",     Comedy   Drama          
1045,3.24,Fearless (1993),        Drama          
1046,3.173913043,Malice (1993),                Thriller  
1047,2.835820896,Multiplicity (1996),     Comedy             
1048,3.01369863,She's the One (1996),     Comedy         Romance    
1049,2.52,House Arrest (1996),     Comedy             
1050,3.651162791,"Ghost and Mrs. Muir, The (1947)",        Drama      Romance    
1051,3.243902439,"Associate, The (1996)",     Comedy             
1052,2.28,Dracula: Dead and Loving It (1995),     Comedy      Horror       
1053,3.458333333,Now and Then (1995),        Drama          
1054,2.304347826,Mr. Wrong (1996),     Comedy             
1055,3.2,"Simple Twist of Fate, A (1994)",        Drama          
1056,3.2,Cronos (1992),           Horror       
1057,2.318181818,"Pallbearer, The (1996)",     Comedy             
1058,3.266666667,"War, The (1994)",  Adventure      Drama          
1059,2.771428571,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),     Comedy             
1060,3.051282051,"Adventures of Pinocchio, The (1996)",  Adventure  Childrens              
1061,2.931034483,"Evening Star, The (1996)",     Comedy   Drama          
1062,3.75,Four Days in September (1997),        Drama          
1063,3.658536585,"Little Princess, A (1995)",    Childrens    Drama          
1064,4.25,Crossfire (1947),      Crime    Film-Noir        
1065,3.490566038,Koyaanisqatsi (1983),       Documentary          War 
1066,3,Balto (1995),   Animation Childrens              
1067,3.454545455,Bottle Rocket (1996),     Comedy             
1068,3.166666667,"Star Maker, The (Uomo delle stelle, L') (1995)",        Drama          
1069,3.166666667,Amateur (1994),      Crime  Drama        Thriller  
1070,3.740740741,Living in Oblivion (1995),     Comedy             
1071,2.875,Party Girl (1995),     Comedy             
1072,2.428571429,"Pyromaniac's Love Story, A (1995)",     Comedy         Romance    
1073,3.818181818,Shallow Grave (1994),                Thriller  
1074,2.961038961,Reality Bites (1994),     Comedy   Drama          
1075,3.428571429,"Man of No Importance, A (1994)",        Drama          
1076,2.25,"Pagemaster, The (1994)", Action Adventure Animation Childrens     Fantasy         
1077,3.125,Love and a .45 (1994),                Thriller  
1078,2.772727273,Oliver & Company (1988),   Animation Childrens              
1079,2.244444444,Joe's Apartment (1996),     Comedy       Musical      
1080,4,Celestial Clockwork (1994),     Comedy             
1081,2.75,Curdled (1996),      Crime            
1082,2.625,Female Perversions (1996),        Drama          
1083,2.5,Albino Alligator (1996),      Crime          Thriller  
1084,3.857142857,Anne Frank Remembered (1995),       Documentary           
1085,3,Carried Away (1996),        Drama      Romance    
1086,3.285714286,It's My Party (1995),        Drama          
1087,1.7,Bloodsport 2 (1995), Action                 
1088,2.230769231,Double Team (1997), Action                 
1089,2.131578947,Speed 2: Cruise Control (1997), Action             Romance  Thriller  
1090,2.405405405,Sliver (1993),                Thriller  
1091,2.720930233,Pete's Dragon (1977),  Adventure Animation Childrens        Musical      
1092,2.5,Dear God (1996),     Comedy             
1093,3.086956522,Live Nude Girls (1995),     Comedy             
1094,2.416666667,"Thin Line Between Love and Hate, A (1996)",     Comedy             
1095,2.620689655,High School High (1996),     Comedy             
1096,2.666666667,Commandments (1997),              Romance    
1097,3.5,"Hate (Haine, La) (1995)",        Drama          
1098,3.69047619,Flirting With Disaster (1996),     Comedy             
1099,3.461538462,"Red Firecracker, Green Firecracker (1994)",        Drama          
1100,2.625,What Happened Was... (1994),     Comedy   Drama      Romance    
1101,3.77027027,Six Degrees of Separation (1993),        Drama     Mystery     
1102,2.428571429,Two Much (1996),     Comedy         Romance    
1103,3.789473684,Trust (1990),     Comedy   Drama          
1104,3,C'est arrivé près de chez vous (1992),     Comedy Crime  Drama          
1105,2.833333333,Firestorm (1998), Action Adventure              Thriller  
1106,3,"Newton Boys, The (1998)",      Crime  Drama          
1107,3.055555556,Beyond Rangoon (1995),        Drama          
1108,2.4,Feast of July (1995),        Drama          
1109,3.428571429,Death and the Maiden (1994),        Drama        Thriller  
1110,2.853658537,Tank Girl (1995), Action    Comedy       Musical   Sci-Fi   
1111,3.428571429,Double Happiness (1994),        Drama          
1112,2.8,Cobb (1994),        Drama          
1113,3.272727273,Mrs. Parker and the Vicious Circle (1994),        Drama          
1114,3.3,Faithful (1996),     Comedy             
1115,3.413793103,Twelfth Night (1996),     Comedy   Drama      Romance    
1116,3.615384615,"Mark of Zorro, The (1940)",  Adventure                
1117,3.105263158,Surviving Picasso (1996),        Drama          
1118,3.255319149,Up in Smoke (1978),     Comedy             
1119,3.661016949,Some Kind of Wonderful (1987),        Drama      Romance    
1120,3,I'm Not Rappaport (1996),     Comedy             
1121,3.761904762,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",        Drama    Musical      
1122,5,They Made Me a Criminal (1939),      Crime  Drama          
1123,3.666666667,"Last Time I Saw Paris, The (1954)",        Drama          
1124,3.833333333,"Farewell to Arms, A (1932)",              Romance   War 
1125,4.25,"Innocents, The (1961)",                Thriller  
1126,3.34375,"Old Man and the Sea, The (1958)",  Adventure      Drama          
1127,2.909090909,"Truman Show, The (1998)",        Drama          
1128,2.692307692,Heidi Fleiss: Hollywood Madam (1995) ,       Documentary           
1129,3.571428571,Chungking Express (1994),        Drama     Mystery Romance    
1130,4,Jupiter's Wife (1994),       Documentary           
1131,4,Safe (1995),                Thriller  
1132,2.625,Feeling Minnesota (1996),        Drama      Romance    
1133,2.966666667,Escape to Witch Mountain (1975),  Adventure  Childrens     Fantasy         
1134,3.315789474,Get on the Bus (1996),        Drama          
1135,2.97826087,"Doors, The (1991)",        Drama    Musical      
1136,3.482758621,Ghosts of Mississippi (1996),        Drama          
1137,3.965517241,Beautiful Thing (1996),        Drama      Romance    
1138,3.4,Best Men (1997), Action    Comedy Crime  Drama          
1139,2.606060606,Hackers (1995), Action     Crime          Thriller  
1140,2.294117647,"Road to Wellville, The (1994)",     Comedy             
1141,3.333333333,"War Room, The (1993)",       Documentary           
1142,4.045454545,When We Were Kings (1996),       Documentary           
1143,4,Hard Eight (1996),      Crime          Thriller  
1144,3.666666667,"Quiet Room, The (1996)",        Drama          
1145,2.666666667,Blue Chips (1994),        Drama          
1146,2,Calendar Girl (1993),        Drama          
1147,3.666666667,My Family (1995),        Drama          
1148,3.333333333,Tom & Viv (1994),        Drama          
1149,3.846153846,Walkabout (1971),        Drama          
1150,3.111111111,Last Dance (1996),        Drama          
1151,2.142857143,Original Gangstas (1996),      Crime            
1152,3.428571429,In Love and War (1996),              Romance   War 
1153,3.473684211,Backbeat (1993),        Drama    Musical      
1154,3.333333333,Alphaville (1965),               Sci-Fi   
1155,3.333333333,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",     Comedy         Romance    
1156,3,Cyclo (1995),      Crime  Drama          
1157,2.88,"Relic, The (1997)",           Horror       
1158,4,"Fille seule, La (A Single Girl) (1995)",        Drama          
1159,3.545454545,Stalker (1979),             Mystery  Sci-Fi   
1160,3.615384615,Love! Valour! Compassion! (1997),        Drama      Romance    
1161,2.923076923,Palookaville (1996), Action       Drama          
1162,1.6,Phat Beach (1996),     Comedy             
1163,2.68,"Portrait of a Lady, The (1996)",        Drama          
1164,2.166666667,Zeus and Roxanne (1997),    Childrens              
1165,1.857142857,Big Bully (1996),     Comedy   Drama          
1166,3.166666667,Love & Human Remains (1993),     Comedy             
1167,3.545454545,"Sum of Us, The (1994)",     Comedy             
1168,3.318181818,Little Buddha (1993),        Drama          
1169,4.1,Fresh (1994),        Drama          
1170,3.074074074,Spanking the Monkey (1994),     Comedy   Drama          
1171,3.142857143,Wild Reeds (1994),        Drama          
1172,3.666666667,"Women, The (1939)",     Comedy             
1173,2.571428571,Bliss (1997),        Drama      Romance    
1174,3.25,Caught (1996),        Drama        Thriller  
1175,3.4,Hugo Pool (1997),              Romance    
1176,3.363636364,Welcome To Sarajevo (1997),        Drama         War 
1177,1.857142857,Dunston Checks In (1996),     Comedy             
1178,2.473684211,Major Payne (1994),     Comedy             
1179,2.111111111,Man of the House (1995),     Comedy             
1180,2.5,I Love Trouble (1994), Action    Comedy             
1181,2.5,"Low Down Dirty Shame, A (1994)", Action    Comedy             
1182,2.307692308,Cops and Robbersons (1994),     Comedy             
1183,2.210526316,"Cowboy Way, The (1994)", Action    Comedy             
1184,2.5,"Endless Summer 2, The (1994)",       Documentary           
1185,2.277777778,In the Army Now (1994),     Comedy            War 
1186,3.333333333,"Inkwell, The (1994)",     Comedy   Drama          
1187,3.230769231,Switchblade Sisters (1975),      Crime            
1188,2.772727273,Young Guns II (1990), Action    Comedy             Western
1189,5,Prefontaine (1997),        Drama          
1190,3.363636364,That Old Feeling (1997),     Comedy         Romance    
1191,4.333333333,"Letter From Death Row, A (1998)",      Crime  Drama          
1192,3.384615385,"Boys of St. Vincent, The (1993)",        Drama          
1193,3.8,Before the Rain (Pred dozhdot) (1994),        Drama          
1194,4.064516129,Once Were Warriors (1994),      Crime  Drama          
1195,3.272727273,Strawberry and Chocolate (Fresa y chocolate) (1993),        Drama          
1196,3,"Savage Nights (Nuits fauves, Les) (1992)",        Drama          
1197,3.555555556,"Family Thing, A (1996)",     Comedy   Drama          
1198,3.142857143,Purple Noon (1960),      Crime          Thriller  
1199,2.869565217,Cemetery Man (Dellamorte Dellamore) (1994),     Comedy      Horror       
1200,3.285714286,Kim (1950),    Childrens    Drama          
1201,5,Marlene Dietrich: Shadow and Light (1996) ,       Documentary           
1202,3.5,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",     Comedy             
1203,4.047619048,Top Hat (1935),     Comedy       Musical  Romance    
1204,3.611111111,To Be or Not to Be (1942),     Comedy   Drama         War 
1205,3,"Secret Agent, The (1996)",        Drama          
1206,2.684210526,Amos & Andrew (1993),     Comedy             
1207,2.294117647,Jade (1995),                Thriller  
1208,2.85,Kiss of Death (1995),      Crime  Drama        Thriller  
1209,2.533333333,Mixed Nuts (1994),     Comedy             
1210,2.736842105,Virtuosity (1995),               Sci-Fi Thriller  
1211,3.416666667,Blue Sky (1994),        Drama      Romance    
1212,2.833333333,Flesh and Bone (1993),        Drama     Mystery Romance    
1213,2.166666667,Guilty as Sin (1993),      Crime  Drama        Thriller  
1214,2,In the Realm of the Senses (Ai no corrida) (1976),        Drama          
1215,1.933333333,Barb Wire (1996), Action              Sci-Fi   
1216,3,Kissed (1996),              Romance    
1217,2.871794872,Assassins (1995),                Thriller  
1218,3.461538462,Friday (1995),     Comedy             
1219,2.9,"Goofy Movie, A (1995)",   Animation Childrens Comedy         Romance    
1220,3.333333333,Higher Learning (1995),        Drama          
1221,3.487179487,When a Man Loves a Woman (1994),        Drama          
1222,2.68,Judgment Night (1993), Action                 
1223,3.5,King of the Hill (1993),        Drama          
1224,2.666666667,"Scout, The (1994)",        Drama          
1225,2.642857143,Angus (1995),     Comedy             
1226,3.375,Night Falls on Manhattan (1997),      Crime  Drama          
1227,2.375,"Awfully Big Adventure, An (1995)",        Drama          
1228,2.458333333,Under Siege 2: Dark Territory (1995), Action                 
1229,2.153846154,Poison Ivy II (1995),        Drama        Thriller  
1230,1.833333333,Ready to Wear (Pret-A-Porter) (1994),     Comedy             
1231,2.5,Marked for Death (1990), Action       Drama          
1232,2.470588235,Madonna: Truth or Dare (1991),       Documentary           
1233,3.5,Nénette et Boni (1996),        Drama          
1234,2.375,Chairman of the Board (1998),     Comedy             
1235,4,"Big Bang Theory, The (1994)",      Crime            
1236,3,"Other Voices, Other Rooms (1997)",        Drama          
1237,3.5,Twisted (1996),     Comedy   Drama          
1238,3.125,Full Speed (1996),        Drama          
1239,2.444444444,Cutthroat Island (1995), Action Adventure            Romance    
1240,3.653846154,Ghost in the Shell (Kokaku kidotai) (1995),   Animation            Sci-Fi   
1241,2.666666667,"Van, The (1996)",     Comedy   Drama          
1242,2.6,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",     Comedy             
1243,3.714285714,Night Flier (1997),           Horror       
1244,2.916666667,Metro (1997), Action                 
1245,3.210526316,Gridlock'd (1997),      Crime            
1246,1.571428571,Bushwhacked (1995),     Comedy             
1247,1.833333333,Bad Girls (1994),                  Western
1248,3,Blink (1994),                Thriller  
1249,2.833333333,For Love or Money (1993),     Comedy             
1250,1.5,Best of the Best 3: No Turning Back (1995), Action                 
1251,4.125,A Chef in Love (1996),     Comedy             
1252,3,"Contempt (Mépris, Le) (1963)",        Drama          
1253,2.428571429,"Tie That Binds, The (1995)",                Thriller  
1254,1.818181818,Gone Fishin' (1997),     Comedy             
1255,2.25,Broken English (1996),        Drama          
1256,2,"Designated Mourner, The (1997)",        Drama          
1257,1.75,"Designated Mourner, The (1997)",        Drama          
1258,2.52173913,Trial and Error (1997),     Comedy         Romance    
1259,2,Pie in the Sky (1995),     Comedy         Romance    
1260,2.75,Total Eclipse (1995),        Drama          
1261,3.25,"Run of the Country, The (1995)",        Drama          
1262,3.625,Walking and Talking (1996),              Romance    
1263,2.933333333,Foxfire (1996),        Drama          
1264,3.285714286,Nothing to Lose (1994),        Drama          
1265,3.052631579,Star Maps (1997),        Drama          
1266,3.166666667,Bread and Chocolate (Pane e cioccolata) (1973),        Drama          
1267,3,Clockers (1995),        Drama          
1268,3.3,Bitter Moon (1992),        Drama          
1269,3.9,Love in the Afternoon (1957),     Comedy         Romance    
1270,2.285714286,Life with Mikey (1993),     Comedy             
1271,2.714285714,North (1994),     Comedy             
1272,1.8,Talking About Sex (1994),     Comedy   Drama          
1273,2.733333333,Color of Night (1994),        Drama        Thriller  
1274,1.727272727,Robocop 3 (1993),               Sci-Fi Thriller  
1275,2.5,Killer (Bulletproof Heart) (1994),                Thriller  
1276,2.5,Sunset Park (1996),        Drama          
1277,3.421052632,Set It Off (1996), Action     Crime            
1278,3.625,Selena (1997),        Drama    Musical      
1279,2.888888889,Wild America (1997),  Adventure  Childrens              
1280,2.6875,Gang Related (1997),      Crime            
1281,3.153846154,Manny & Lo (1996),        Drama          
1282,3.222222222,"Grass Harp, The (1995)",        Drama          
1283,2.684210526,Out to Sea (1997),     Comedy             
1284,2.846153846,Before and After (1996),        Drama     Mystery     
1285,3.133333333,Princess Caraboo (1994),        Drama          
1286,3.705882353,Shall We Dance? (1937),     Comedy       Musical  Romance    
1287,1.333333333,Ed (1996),     Comedy             
1288,3,Denise Calls Up (1995),     Comedy             
1289,2.142857143,Jack and Sarah (1995),              Romance    
1290,1.5,Country Life (1994),        Drama      Romance    
1291,2.2,Celtic Pride (1996),     Comedy             
1292,1.666666667,"Simple Wish, A (1997)",    Childrens     Fantasy         
1293,5,Star Kid (1997),  Adventure  Childrens     Fantasy      Sci-Fi   
1294,3.142857143,Ayn Rand: A Sense of Life (1997),       Documentary           
1295,2.571428571,Kicked in the Head (1997),     Comedy   Drama          
1296,3.25,Indian Summer (1996),     Comedy   Drama          
1297,2.833333333,Love Affair (1994),        Drama      Romance    
1298,3.666666667,"Band Wagon, The (1953)",     Comedy       Musical      
1299,3,Penny Serenade (1941),        Drama      Romance    
1300,2.333333333,'Til There Was You (1997),        Drama      Romance    
1301,3.8,Stripes (1981),     Comedy             
1302,3.4,Late Bloomers (1996),     Comedy             
1303,2.333333333,"Getaway, The (1994)", Action                 
1304,2.5,New York Cop (1996), Action     Crime            
1305,2.428571429,National Lampoon's Senior Trip (1995),     Comedy             
1306,3,Delta of Venus (1994),        Drama          
1307,1.5,Carmen Miranda: Bananas Is My Business (1994),       Documentary           
1308,1,Babyfever (1994),     Comedy   Drama          
1309,1,"Very Natural Thing, A (1974)",        Drama          
1310,3,"Walk in the Sun, A (1945)",        Drama          
1311,2.5,Waiting to Exhale (1995),     Comedy   Drama          
1312,3,"Pompatus of Love, The (1996)",     Comedy   Drama          
1313,3.142857143,Palmetto (1998),          Film-Noir   Mystery   Thriller  
1314,2.454545455,Surviving the Game (1994), Action Adventure              Thriller  
1315,3.130434783,Inventing the Abbotts (1997),        Drama      Romance    
1316,2.714285714,"Horse Whisperer, The (1998)",        Drama          
1317,2,"Journey of August King, The (1995)",        Drama          
1318,1.333333333,Catwalk (1995),       Documentary           
1319,1.75,"Neon Bible, The (1995)",        Drama          
1320,1,Homage (1995),        Drama          
1321,2.5,Open Season (1996),     Comedy             
1322,2.333333333,Metisse (Café au Lait) (1993),     Comedy             
1323,2.666666667,"Wooden Man's Bride, The (Wu Kui) (1994)",        Drama          
1324,2.4,Loaded (1994),        Drama        Thriller  
1325,1,August (1996),        Drama          
1326,3.333333333,Boys (1996),        Drama          
1327,2.333333333,Captives (1994),        Drama          
1328,3.166666667,Of Love and Shadows (1994),        Drama          
1329,1,"Low Life, The (1994)",        Drama          
1330,2.5,An Unforgettable Summer (1994),        Drama          
1331,3,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)",       Documentary           
1332,2,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),        Drama          
1333,2.8,Midnight Dancers (Sibak) (1994),     Comedy   Drama          
1334,1,Somebody to Love (1994),        Drama          
1335,2.636363636,American Buffalo (1996),        Drama          
1336,1.8,Kazaam (1996),    Childrens Comedy    Fantasy         
1337,2.333333333,Larger Than Life (1996),     Comedy             
1338,2.25,Two Deaths (1995),        Drama          
1339,1,Stefano Quantestorie (1993),     Comedy   Drama          
1340,1,"Crude Oasis, The (1995)",              Romance    
1341,1,Hedd Wyn (1992),        Drama          
1342,2.5,"Convent, The (Convento, O) (1995)",        Drama          
1343,1,Lotto Land (1995),        Drama          
1344,3.2,"Story of Xinghua, The (1993)",        Drama          
1345,2,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",        Drama          
1346,2.4,Dingo (1992),        Drama          
1347,2.75,"Ballad of Narayama, The (Narayama Bushiko) (1958)",        Drama          
1348,1,Every Other Weekend (1990),        Drama          
1349,1,Mille bolle blu (1993),     Comedy             
1350,1.5,Crows and Sparrows (1949),        Drama          
1351,2,Lover's Knot (1996),     Comedy             
1352,1,Shadow of Angels (Schatten der Engel) (1976),        Drama          
1353,2.6,1-900 (1994),              Romance    
1354,1,Venice/Venice (1992),        Drama          
1355,2.666666667,Infinity (1996),        Drama          
1356,2.666666667,Ed's Next Move (1996),     Comedy             
1357,2.666666667,For the Moment (1994),              Romance   War 
1358,3,The Deadly Cure (1996), Action                 
1359,1,Boys in Venice (1996),        Drama          
1360,1.5,"Sexual Life of the Belgians, The (1994)",     Comedy             
1361,2.666666667,"Search for One-eye Jimmy, The (1996)",     Comedy             
1362,2,American Strays (1996), Action                 
1363,1,"Leopard Son, The (1996)",       Documentary           
1364,1,Bird of Prey (1996), Action                 
1365,1.5,Johnny 100 Pesos (1993), Action       Drama          
1366,1,JLG/JLG - autoportrait de décembre (1994),       Documentary Drama          
1367,4.2,Faust (1994),   Animation               
1368,3.666666667,Mina Tannenbaum (1994),        Drama          
1369,2.75,"Forbidden Christ, The (Cristo proibito, Il) (1950)",        Drama          
1370,2.666666667,I Can't Sleep (J'ai pas sommeil) (1994),        Drama        Thriller  
1371,1.5,"Machine, The (1994)",     Comedy      Horror       
1372,3,"Stranger, The (1994)", Action                 
1373,1,Good Morning (1971),unknown                  
1374,1,Falling in Love Again (1980),     Comedy             
1375,3.6,"Cement Garden, The (1993)",        Drama          
1376,2.142857143,Meet Wally Sparks (1997),     Comedy             
1377,3.25,Hotel de Love (1996),     Comedy         Romance    
1378,2.2,Rhyme & Reason (1997),       Documentary           
1379,2.857142857,Love and Other Catastrophes (1996),              Romance    
1380,2.333333333,Hollow Reed (1996),        Drama          
1381,3.25,Losing Chase (1996),        Drama          
1382,2,"Bonheur, Le (1965)",        Drama          
1383,2,"Second Jungle Book: Mowgli & Baloo, The (1997)",  Adventure  Childrens              
1384,1.666666667,Squeeze (1996),        Drama          
1385,2.8,Roseanna's Grave (For Roseanna) (1997),     Comedy         Romance    
1386,2.666666667,Tetsuo II: Body Hammer (1992),               Sci-Fi   
1387,2,Fall (1997),              Romance    
1388,3.333333333,Gabbeh (1996),        Drama          
1389,3,Mondo (1996),        Drama          
1390,2,"Innocent Sleep, The (1995)",      Crime            
1391,2,For Ever Mozart (1996),        Drama          
1392,2,"Locusts, The (1997)",        Drama          
1393,2.111111111,Stag (1997), Action               Thriller  
1394,2.428571429,Swept from the Sea (1997),              Romance    
1395,2.333333333,Hurricane Streets (1998),        Drama          
1396,4.2,Stonewall (1995),        Drama          
1397,3.2,Of Human Bondage (1934),        Drama          
1398,4.5,Anna (1996),        Drama          
1399,2.428571429,Stranger in the House (1997),                Thriller  
1400,3.1,Picture Bride (1995),        Drama      Romance    
1401,3.222222222,M. Butterfly (1993),        Drama          
1402,2.75,"Ciao, Professore! (1993)",        Drama          
1403,2.75,Caro Diario (Dear Diary) (1994),     Comedy   Drama          
1404,3.230769231,Withnail and I (1987),     Comedy             
1405,3.333333333,Boy's Life 2 (1997),        Drama          
